user_id,recommended_items
2398536,1053542 1244196 823512 79531 2310939 
2398839,2778525 1244196 1386412 657183 2791339 
2398934,2778525 1244196 1386412 657183 2791339 
2399615,2778525 1244196 1386412 657183 2791339 
2399621,1386412 2002097 657183 536047 2791339 
2399680,1487244 2208080 277691 56574 1417876 
2399962,2778525 1244196 1386412 657183 2791339 
2400153,1321804 424240 2043929 86679 77575 
2400651,1659407 385493 734196 2791339 2797267 
2400652,1578326 858998 1152171 1306133 2391132 
2402782,499178 1837308 1056667 1764845 1747233 
2403536,2778525 1244196 1386412 657183 2791339 
2404175,2283042 395616 1181698 266412 1244196 
2404701,2711318 2435845 2109924 881158 1793593 
2405027,657183 2778525 1386412 536047 1443706 
2405130,1386412 1244196 657183 2491223 92053 
2405381,2730788 542438 2125531 1410250 2814250 
2405913,410070 2778525 1805606 765477 2376361 
2406410,1386412 784737 657183 2002097 1092821 
2406422,2684599 2348775 2577508 1575737 1499394 
2406830,2157347 1056667 969821 1791317 2336782 
2407022,432365 797595 899500 965108 2806711 
2408791,2619522 1030279 1734097 2498233 2037477 
2408943,2590469 2353541 1450555 2115187 2163710 
2409113,1516793 534307 1432388 1549837 2452576 
2409321,2778525 1244196 1386412 657183 2791339 
2409352,2778525 1244196 1386412 657183 2791339 
2409429,819496 711142 1588444 1934897 398611 
2409889,1206685 823816 1532420 2127017 2256454 
2410416,1045210 193860 840113 1015599 1768483 
2411595,535530 2635038 2608015 226371 2358688 
2411634,1780894 2142899 262552 2784811 1623663 
2411809,964787 89560 2348573 1575243 228623 
2412054,2778525 1244196 1386412 657183 2791339 
2412638,2778525 1244196 1386412 657183 2791339 
2412662,970951 1001143 2524730 2734248 461272 
2413289,6834 1244196 779514 538895 1524413 
2414171,1155556 98202 50457 2315271 43306 
2414271,808239 1829851 2657497 169110 2290899 
2414467,1975716 2224276 1598351 996462 215250 
2414589,1218572 1107275 2183922 2413494 2368324 
2414673,233827 2387472 1742948 1847967 650449 
2414802,2184780 916106 2100283 1330926 2779253 
2414829,2164559 2312162 2353541 1447547 2255841 
2414841,2584792 1411855 966266 2236712 957845 
2415524,2778525 1244196 1386412 657183 2791339 
2415705,43306 1165605 687732 1695664 1244196 
2415821,1053542 2778525 823512 1244196 1640028 
2416766,986950 1602077 291669 2509024 1794685 
2417240,1771620 2232246 657017 144547 615264 
2417279,2222699 475030 772041 2290899 913953 
2417687,2778525 1244196 1386412 657183 2791339 
2417714,2353541 1447547 2391945 2640781 2312162 
2417778,1972717 443300 106261 162451 2125372 
2417841,2546327 2382705 1045749 1835742 1028918 
2418321,1244196 1053542 784737 657183 1386412 
2418376,1244196 1162250 343377 784737 1386412 
2418568,2103306 1244196 596178 1502840 935545 
2418838,1386412 536047 2791339 2770160 784737 
2418920,278589 315122 127085 2096595 68721 
2419842,1244196 468120 1679143 1386412 2459081 
2420062,1025299 2462072 1830993 161269 2774804 
2420859,2115187 2590469 2603283 602488 1422320 
2421270,2085209 1814365 2372201 819216 2705759 
2422252,1386412 2222699 1092821 657183 2002097 
2422686,477856 808239 2180533 542796 2414494 
2422940,1876513 1755502 2157347 1867675 1217083 
2423060,870075 2826101 2124397 2766686 1367138 
2424178,1443706 657183 266412 1069281 2778525 
2424191,1165605 1386412 1695664 1636910 2712481 
2425035,35677 1709691 1944581 2097145 83854 
2425727,799322 2086265 2305682 659662 1472716 
2426426,984114 657017 2752423 1886939 161113 
2426728,278589 1140869 1668572 1244196 1545735 
2427218,1646164 870075 294831 2231249 77575 
2427249,2630167 2168050 1359636 676430 560468 
2427381,1443014 1071532 399435 2750191 2008985 
2427477,2778525 1244196 1386412 657183 2791339 
2428058,1717731 2209854 1668298 967007 2172825 
2428182,2590469 107638 123732 323805 1967629 
2428209,1870933 1392393 996687 2085139 2563150 
2428247,2778525 1244196 1386412 657183 2791339 
2428783,996912 2726684 1607107 2258594 2091491 
2429176,668055 1101023 215618 1708318 1782094 
2429252,2778525 1244196 1386412 657183 2791339 
2429319,2778525 1244196 1386412 657183 2791339 
2429977,2414494 1164968 265522 1414197 2057931 
2430028,614700 92053 2593483 1244787 784737 
2430118,931519 1093296 1438082 2077807 1297289 
2430328,468120 1679143 2420135 657183 1953846 
2430416,1244196 657183 784737 1053542 2002097 
2430644,2778525 1244196 1386412 657183 2791339 
2431054,2778525 1244196 1386412 657183 2791339 
2431297,2353766 1386412 1695664 194241 1775761 
2431310,784737 657183 2468829 1316860 1443706 
2431536,410414 2466095 2477757 1597791 882543 
2431704,33156 2778525 640407 1427387 771844 
2431826,1728147 1201368 1255120 1186632 2618733 
2431928,976139 1619799 1620706 1729147 563555 
2432038,1244196 1140869 2778525 278589 1386412 
2432073,2590469 2200859 2348573 2178500 228623 
2432228,266412 1244196 569889 1053542 1443706 
2432296,1694346 1309435 198138 1723972 810308 
2432660,2744235 1568260 1551416 2802000 758566 
2433134,2778525 1244196 1386412 657183 2791339 
2433457,2778525 1244196 1386412 657183 2791339 
2433512,1165605 459908 385493 1636910 1244196 
2434481,2792232 1639401 1107275 2183922 1866560 
2434803,507069 412188 234084 1805071 335428 
2436102,1365661 1709064 809636 2052113 79531 
2436206,333993 2014172 784887 1373703 89562 
2436222,1679770 193483 2677302 1288464 820582 
2437207,2040236 1060092 1516990 2574900 1443939 
2437524,1244196 657183 266412 784737 1386412 
2438615,2354464 2223378 1604145 2080964 1736011 
2438765,2588441 265522 1068632 19966 714105 
2439014,765369 2100283 916106 1330926 2779253 
2439179,568896 1815493 1410585 808771 159159 
2439758,2778525 1244196 1386412 657183 2791339 
2440039,1748626 2060964 2544369 2712821 1301133 
2440216,2746931 233519 381226 1282038 2115677 
2440580,2222699 2257514 899111 2182661 1311154 
2441264,2450180 780639 1476432 407086 886884 
2442043,2778525 1244196 1386412 657183 2791339 
2442666,808406 2380306 1386412 657183 2719729 
2443166,299392 1911328 1728147 52883 1159191 
2443437,2778525 1244196 1386412 657183 2791339 
2443642,839775 2673008 1630793 1417876 2224024 
2443693,1092821 657183 2002097 536047 343377 
2443768,2157347 2118847 1644077 81551 16356 
2444051,50457 310141 2414343 1794685 1876513 
2444150,657183 1162250 2791339 2106311 784737 
2444474,1640028 2778525 1053542 1947571 823512 
2444705,1506186 760411 2091491 1514815 2550498 
2445249,1244196 823512 2310939 79531 680340 
2446228,2778525 1244196 1386412 657183 2791339 
2446687,2778525 1244196 1386412 657183 2791339 
2446890,1956779 1299637 1185972 398543 1765174 
2446912,1700992 2039314 2204005 1421184 2218097 
2447821,1443706 657183 266412 1069281 2778525 
2448709,657183 784737 2778525 1443706 468120 
2449167,2778525 1244196 1386412 657183 2791339 
2450017,810121 1268997 1825202 1224460 1876513 
2450118,2218853 1431032 771585 2069427 776677 
2450810,120636 1630881 140720 2603283 1967629 
2451375,657183 966979 1404891 551635 2476878 
2451444,1212042 117513 624264 2480622 77575 
2451656,2415138 955572 2815331 242615 2590469 
2452497,2684599 2348775 60875 1575737 1499394 
2453215,354268 306921 860877 1532109 321072 
2453747,1048520 1809836 2667136 1008852 668146 
2453898,288342 1695664 712209 371195 1531150 
2454085,2778525 1244196 1386412 657183 2791339 
2454265,158526 1113937 2057312 794365 1706421 
2454476,2159515 357345 1414197 123732 1164968 
2454743,657183 1386412 784737 2791339 1162250 
2454827,2069427 771585 666594 1431032 776677 
2454957,2372252 1225403 2220908 240873 650449 
2454991,2590469 1967629 1422576 122140 140720 
2455076,1411422 159105 156784 2157670 2584083 
2455134,1140869 2024094 1244196 460717 1878175 
2455142,1223127 1270352 1255702 633774 1817081 
2455207,1502840 3236 1695664 1092821 1652258 
2455392,1984327 657183 536047 784737 2791339 
2456156,1244196 2466095 569889 2031981 1854085 
2456244,2314169 1098036 112809 600648 1551416 
2457354,2324189 1728143 612155 1936328 1422357 
2457369,1992803 1770875 1098033 436574 1864191 
2457461,2778525 1244196 1386412 657183 2791339 
2457606,810121 2213987 656507 1876513 1794685 
2457894,1244196 2778525 784737 657183 1386412 
2457956,2778525 1244196 1386412 657183 2791339 
2458100,2687508 2571800 2337466 1941342 2513050 
2458793,2085163 2198329 369590 2255935 1686424 
2459195,636889 2214218 2614865 2744261 1677080 
2459617,2778525 1244196 1386412 657183 2791339 
2459971,2778525 1244196 1386412 657183 2791339 
2460197,2070204 1462585 929472 189035 2601140 
2460210,1835742 1827333 1058389 2723998 908778 
2460589,1244196 1053542 823512 79531 133024 
2460700,657183 1092821 536047 1386412 2593483 
2461091,2778525 1244196 1386412 657183 2791339 
2461857,2778525 657183 1443706 468120 1953846 
2462006,2164654 1876143 1646403 656507 1033588 
2462345,1894524 2807311 1915134 2302923 643430 
2462454,2791339 892024 2822479 2232458 951920 
2462611,906842 276300 1837687 1897600 2560874 
2462965,1751372 2766428 1858372 28649 278589 
2463138,50457 1155556 2414343 721214 405319 
2463211,1053542 1244196 823512 79531 606905 
2463588,626753 1358418 366083 2774426 2434752 
2463591,380330 1120901 2314101 678312 1226980 
2463870,1644114 533554 2092327 1791015 1110269 
2463922,1244196 2420135 2459081 1953846 657183 
2464075,794156 134458 2024094 2744235 500423 
2464087,1984748 2376419 1538515 2595659 1578326 
2465178,2715811 1373660 1736735 2782893 1981364 
2465190,2778525 1244196 1386412 657183 2791339 
2465594,1328888 399435 2750191 1071532 2096789 
2466015,1007900 2097556 2627099 2756315 1391461 
2466551,1835885 801718 1821018 2572073 385217 
2466764,319530 1101752 1972717 1664802 106261 
2467047,158526 213839 2057312 2288244 1113937 
2467089,128182 1437184 2098273 401232 1986581 
2467123,1514531 916232 1630864 1966116 2595659 
2467457,1836836 2734492 2002097 595045 606905 
2467479,2778525 1244196 1386412 657183 2791339 
2467514,2778525 1244196 1386412 657183 2791339 
2467675,2433767 1777465 2584365 955572 134624 
2467698,979223 1931543 2330508 1387334 1447825 
2467717,1386412 2791339 657183 1244196 266412 
2467817,594862 841023 650475 636648 2589197 
2467876,2663563 1001431 856717 52845 2534594 
2468276,2770160 2446758 2047542 687732 2650926 
2468627,1090310 22378 54196 1234275 1741483 
2469652,1244196 657183 2791339 784737 1162250 
2469690,853430 1393670 342302 474635 2824146 
2469817,2778525 1244196 1386412 657183 2791339 
2469857,1193409 707286 76208 2578397 1941342 
2470766,1586072 158526 657183 1443706 213839 
2471746,1271913 2766428 1833886 2424927 1675218 
2472325,1244196 2024094 1140869 794156 657183 
2472329,2778525 1244196 1576126 680340 2031981 
2472374,2012398 1846286 2426436 1640412 787299 
2472465,1244196 1053542 1386412 79531 1695664 
2472947,661157 1271913 2005414 880009 902049 
2473569,657183 536047 1386412 1162250 1443706 
2474363,371510 2578218 1536054 586941 1078241 
2474483,2778525 1244196 1386412 657183 2791339 
2474611,1752047 955572 2723846 1907046 2415138 
2474616,1244196 657183 784737 1443706 1162250 
2475281,1257554 1240881 2805351 1134495 966987 
2475422,1092821 1386412 343377 2002097 1218572 
2475702,1074368 2401740 1923631 1924934 2303808 
2475714,862860 1461999 1884305 265522 186124 
2475837,1140869 2031674 1527018 1549855 816307 
2476005,2298488 1557242 731126 1051132 1968773 
2476091,2348775 1170583 288342 1499394 161855 
2476167,2182484 1164968 1913558 2159515 1414197 
2476239,1244196 2778525 784737 657183 1053542 
2476313,2778525 1244196 538069 1140869 680340 
2476860,2521535 2577616 1227049 1843218 2247190 
2476909,2796479 1133219 1262099 383573 2337466 
2477025,2778525 1244196 1386412 657183 2791339 
2477042,1244196 1140869 79531 1686458 2778525 
2477438,2778525 1244196 1386412 657183 2791339 
2477498,1092821 2002097 536047 657183 2791339 
2477897,1244196 1140869 2778525 79531 1686458 
2478161,2372062 1751597 1294034 2747572 288342 
2478296,1329466 2822386 848152 1630793 542825 
2478614,2309225 33540 2296112 1926071 1686060 
2478743,1386412 1244196 784737 1162250 2791339 
2478914,931519 123732 357345 562914 2093466 
2479268,1707489 1666360 973863 567823 2000473 
2479336,1386412 1695664 1244196 2712481 1165605 
2479508,1244196 657183 1443706 2791339 1386412 
2479707,1053542 1244196 823512 79531 2423973 
2480455,2698338 1889002 1807932 477856 2389610 
2480512,2223865 1827898 1460626 955230 2328730 
2480685,2778525 1244196 1386412 657183 2791339 
2480753,1707917 1417963 1292744 2260020 2513050 
2480773,270332 627312 98202 1492887 2712668 
2480862,278589 79531 1244196 47583 460717 
2481238,723096 460717 967007 1386412 1140869 
2481422,2348573 122140 2200859 1843411 964435 
2481841,1113937 721214 1155556 2315271 158526 
2481854,1386412 1695664 1317915 1920047 109433 
2481885,2778525 1244196 1386412 657183 2791339 
2482185,2778525 1244196 1386412 657183 2791339 
2482256,2778525 1244196 1386412 657183 2791339 
2482410,266412 569889 1053542 1244196 2466095 
2482789,2234790 1423150 360505 615040 2512947 
2483375,101005 430439 662225 1576126 771309 
2483539,2237632 2003041 1260602 2730930 2197213 
2484779,2234790 979722 194241 2051488 955230 
2484815,2778525 1962549 1141074 1009813 1688480 
2484941,157516 1829651 1125276 1239684 2771863 
2485265,2778525 1244196 1386412 657183 2791339 
2485544,1775895 394034 128817 476372 258239 
2485886,930591 1274336 2584077 789194 76630 
2485926,2002097 1386412 1830993 2650926 306921 
2486231,1386412 784737 2002097 657183 1162250 
2486234,2411858 2177654 2438123 2752168 608981 
2486537,1573166 397887 2012864 2025913 1317915 
2486601,1244196 266412 657183 1386412 2625619 
2486846,489693 2075551 1568942 1753095 1806917 
2486905,1971458 1020623 94929 674319 574659 
2487292,691566 1386412 1695664 381226 1920047 
2487348,1162250 343377 784737 1244196 1386412 
2487542,233796 1025299 2424265 2829394 2505890 
2487734,261126 2054197 1362357 1480251 2557272 
2487830,271246 1810171 2316172 1236733 259277 
2488238,2178500 434421 1604946 2423973 964435 
2488422,416167 1509631 2505741 34005 522416 
2488837,2750191 1695664 784737 1386412 657183 
2488874,43306 307099 1446411 2579095 623116 
2488878,715272 1437184 854455 1053542 1244196 
2488917,925751 2519289 1317915 528401 2021391 
2489259,1670390 2735795 1994193 1918997 1574798 
2489362,2778525 1244196 1386412 657183 2791339 
2489975,2778525 1244196 1386412 657183 2791339 
2490619,1443688 849354 474639 1162250 1953846 
2490886,1417876 2401491 1548072 64989 2296135 
2490975,2406712 1928254 325258 643927 456816 
2491560,1014523 1363266 1369789 872280 1838816 
2491821,2273758 2343746 1919327 979910 784737 
2491857,2778525 1244196 1386412 657183 2791339 
2492064,657183 536047 1092821 1162250 2791339 
2492254,2778525 1244196 1386412 657183 2791339 
2492809,1368635 1138801 2711497 2163200 1262099 
2493019,2778525 1244196 1386412 657183 2791339 
2493566,1368635 1629741 1780723 390926 527751 
2493656,1028918 1494361 1835742 1971458 1536621 
2493908,1079601 2820720 636889 666889 2277911 
2493945,1140869 656507 2610342 252698 2252871 
2494055,779190 1576165 2593483 2226988 1006459 
2494372,2778525 1244196 1386412 657183 2791339 
2494403,186124 499178 1776696 1432568 925751 
2494699,2778525 1244196 1386412 657183 2791339 
2495811,1672211 437245 2499650 1262099 1287319 
2495884,2778525 1244196 1386412 657183 2791339 
2496381,1438082 1297289 931519 2043929 624264 
2496423,1138032 257339 1776930 429886 2283920 
2496672,801718 1821018 2572073 385217 813445 
2496887,2742030 1805783 2222699 1508077 2646953 
2496893,2699781 2157347 2093466 533554 2088166 
2496918,2778525 1244196 1386412 657183 2791339 
2496942,1046165 1455008 2589553 1262099 2701471 
2497034,657183 1053542 1443706 79531 1069281 
2497355,278589 47583 79531 1595372 460717 
2497575,1386412 1092821 2031953 2524755 1571417 
2497852,779190 1669539 1427393 1244196 2185192 
2498895,2697379 410209 1944773 522450 949006 
2500117,1362357 261126 1480251 2557272 677667 
2500161,478903 1317915 2581013 2020576 887316 
2501915,2117630 1096406 1244196 266412 1443706 
2501971,1827898 955230 2223865 1460626 1274336 
2502101,152305 1897600 2435845 1264635 368471 
2502141,1244196 657183 784737 1386412 266412 
2502490,291669 1835742 700812 2086041 356159 
2503465,2778525 1244196 1386412 657183 2791339 
2503491,1310213 1115740 1794685 967970 1290818 
2503583,2567173 1966651 1244196 991836 661923 
2503641,2015500 619132 894828 2716169 1606360 
2505053,1052799 1264001 1098874 1240240 287676 
2505070,799322 2778525 2086265 952014 2002097 
2505694,489693 826950 678592 1317754 2075551 
2505758,1538496 2205047 697246 515944 1447968 
2505822,2778525 1244196 1386412 657183 2791339 
2505943,1244196 784737 657183 1443706 1069281 
2507322,2718299 1528532 2198329 318206 469137 
2507392,2766686 622845 2204005 1421184 2218097 
2507626,1750840 2198238 220889 2750191 1432568 
2507811,619132 1876513 2623483 268035 1606360 
2507828,2015500 619132 2716169 660035 2377695 
